number_runner,last_name,name,gender,age,category,official_time,chip_time,ranking
25100,Rabanal Ritual,Juan Carlos,M,18-99,12K,2:05:46,2:05:46,32
50009,Ramos Pichilingue,Carina Janeth,F,18-99,50K,13:05:06,13:05:06,27
25063,Reátegui Mestanza,Manuel Alejandro,M,18-99,25K,3:24:10,3:24:10,13
25044,Rodrigo,Andres,M,18-99,25K,5:33:20,5:33:20,45
50016,Rodrigo Mendoza,Carlos Alberto,M,18-99,50K,12:44:52,12:44:52,24
25094,Rodriguez,Maria Jose,F,18-99,25K,3:55:50,3:55:50,18
12037,Rodríguez García,Juan Luis,M,18-99,12K,2:45:32,2:45:32,56
25054,Rodriguez Granda,Yadiel,M,18-99,25K,3:09:34,3:09:34,9
50027,Rodriguez Valladares,Ian,M,18-99,50K,10:04:42,10:04:42,15
25041,Roe Alvarado,Carolina,F,18-99,25K,5:33:19,5:33:19,44
25080,Rojas Cruz,Juan Percy,M,18-99,25K,4:19:43,4:19:43,25
50033,Rondan,Claudio,M,18-99,50K,8:24:32,8:24:32,7
25036,Rondon Gutierrez,Andrea,F,18-99,25K,5:54:14,5:54:14,58
25068,Rosales Romero,Jaime,M,18-99,25K,6:19:26,6:19:26,68
25035,Ruiz Gonzalez,Salvador,M,18-99,25K,5:54:14,5:54:14,57
25028,Sabla Kourani,Mariam,F,18-99,25K,6:32:57,6:32:57,70
25082,Salazar Blanco,Melissa,F,18-99,25K,5:37:05,5:37:05,46
25099,Salazar León,Maria Luisa,F,18-99,25K,5:21:16,5:21:16,40
12078,Salazar Tejada,Oscar Alvelino,M,18-99,12K,2:34:12,2:34:12,50
12080,Saldaña Cabrera,Nain,M,18-99,12K,2:11:06,2:11:06,36
25089,Sanchez Arbaisa,Jose Abel,M,18-99,25K,3:23:21,3:23:21,12
50048,Sanchez Herrera,Edilbert,M,18-99,50K,8:12:04,8:12:04,5
12090,Sanchez Vargas,Juan,M,18-99,12K,2:23:26,2:23:26,43
25016,Sánchez Villanueva,Alberto,M,18-99,25K,6:18:43,6:18:43,67
25083,Santos Balabarca,Genaro,M,18-99,25K,5:41:03,5:41:03,48
12034,Sarmiento Castillo,Jim Kerli,M,18-99,12K,1:32:40,1:32:40,11
50008,Sarmiento Salcedo,Omar Iván,M,18-99,50K,13:08:00,13:08:00,28
25079,Sattui De Alvarez Ca,Marcela,F,18-99,25K,6:10:20,6:10:20,60
50017,Savage Zimmermann,Javier,M,18-99,50K,8:23:26,8:23:26,6
25061,Selleslaghs,Joren,M,18-99,25K,3:30:42,3:30:42,16
12063,Sopla Tuesta,David Flores,M,18-99,12K,1:29:01,1:29:01,10
12027,Tantaruna Miguel,Leslie Magaly,F,18-99,12K,2:21:13,2:21:13,41
25092,Tello Vilca,Luis Enrique,M,18-99,25K,2:43:28,2:43:28,4
12038,Tipa Sánchez,Jhon Emerson,M,18-99,12K,1:36:42,1:36:42,13
25021,Toledo Mujica,Andrea Beatriz,F,18-99,25K,8:01:39,8:01:39,79
12071,Torrejón Serván,Eusebio,M,18-99,12K,1:17:12,1:17:12,2
12046,Torres Saldaña,Carmen Teresa,F,18-99,12K,4:19:50,4:19:50,76
50046,Trauco Vargas,Eyner,M,18-99,50K,7:25:01,7:25:01,3
25065,Tuanama Fasabi,Mery Rusbelith,F,18-99,25K,3:09:55,3:09:55,10
12068,Tuesta Torrejón,Alex Gilmar,M,18-99,12K,1:53:32,1:53:32,22
80016,Uriarte Sanchez,Milder Ivan,M,18-99,80K,10:40:35,10:40:35,1
12087,Valle Mas,Amancio,M,18-99,12K,1:26:00,1:26:00,8
25096,Vargas De Almeida,Sandra,F,18-99,25K,3:25:49,3:25:49,14
25074,Vásquez Galindo,Melissa,F,18-99,25K,4:10:21,4:10:21,24
12100,Vásquez Moreto,Gerci,M,18-99,12K,1:59:13,1:59:13,27
25081,Vásquez Salazar,Alfonzo Gustavo,M,18-99,25K,6:10:20,6:10:20,61
50041,Vela Pardo De Muñoz,Nora Angelica,F,18-99,25K,6:36:20,6:36:20,71
50024,Venegas Ratto,Juan Marcos,M,18-99,50K,13:31:51,13:31:51,31
12067,Ventura Arista,Carlos Enrique,M,18-99,12K,2:14:55,2:14:55,38
80020,Villanueva Ahumada,Edward Anibal,M,18-99,80K,15:21:28,15:21:28,12
50014,Villanueva Arrieta,Deyvi Pool,M,18-99,25K,7:20:04,7:20:04,74
12001,Villanueva Cuadros,Andrea Del Pilar,F,18-99,12K,3:06:28,3:06:28,70
12064,Villegas Mas,Elidergio,M,18-99,12K,1:37:43,1:37:43,14
12023,Wilburn,Kate,F,18-99,12K,2:02:34,2:02:34,28
12052,Yalta Trigoso,Efren,M,18-99,12K,1:27:58,1:27:58,9
25005,Yuli,Italo,M,18-99,25K,4:26:21,4:26:21,29
50025,Zapata Castillo,Martín Eduardo,M,18-99,50K,13:31:50,13:31:50,29
25052,Zavaleta Nina,Victoria,F,18-99,25K,6:30:27,6:30:27,69
25049,Zuniga Caceres,Esteban,M,18-99,25K,4:08:46,4:08:46,22
